Unnamed: 0,ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F)
1116,A-1117,2016-06-24 11:04:32,37.711136,-121.013069,Modesto,CA,79.0
1117,A-1118,2016-06-24 11:15:44,37.361137,-122.120232,Los Altos,CA,68.0
1118,A-1119,2016-06-24 11:31:13,37.701363,-121.849533,Pleasanton,CA,75.9
1119,A-1120,2016-06-24 11:33:38,37.609097,-121.085251,Modesto,CA,82.0
1120,A-1121,2016-06-24 11:36:12,37.38237,-121.904358,San Jose,CA,73.9
1121,A-1122,2016-06-24 11:50:13,37.33255,-122.055733,Cupertino,CA,71.1
1122,A-1123,2016-06-24 12:03:32,37.841545,-122.224525,Oakland,CA,66.9
1123,A-1124,2016-06-24 12:05:50,37.693584,-122.057106,Castro Valley,CA,68.0
1124,A-1125,2016-06-24 11:56:21,38.574223,-121.406075,Sacramento,CA,80.6
1125,A-1126,2016-06-24 12:18:27,37.529819,-122.002083,Fremont,CA,71.6
1126,A-1127,2016-06-24 12:22:44,37.628124,-122.121002,Hayward,CA,68.0
1127,A-1128,2016-06-24 12:21:36,38.600388,-121.373932,Sacramento,CA,82.4
1128,A-1129,2016-06-24 12:47:29,37.866753,-122.303642,Berkeley,CA,70.0
1129,A-1130,2016-06-24 12:49:42,37.320629,-121.995506,San Jose,CA,75.9
1130,A-1131,2016-06-24 12:51:46,37.317062,-121.974922,San Jose,CA,75.9
1131,A-1132,2016-06-24 13:04:21,37.90270200000001,-122.515602,Mill Valley,CA,80.6
1132,A-1133,2016-06-24 13:12:07,37.633923,-122.415802,San Bruno,CA,70.0
1133,A-1134,2016-06-24 13:12:04,37.58430900000001,-122.328735,San Mateo,CA,70.0
1134,A-1135,2016-06-24 13:06:39,37.551727,-122.294746,San Mateo,CA,71.6
1135,A-1136,2016-06-24 13:11:37,37.513973,-122.256027,San Carlos,CA,71.6
1136,A-1137,2016-06-24 13:18:04,38.150757,-122.449348,Sonoma,CA,82.4
1137,A-1138,2016-06-24 13:28:36,36.977287,-121.908417,Aptos,CA,73.9
1138,A-1139,2016-06-24 13:36:40,38.553822,-121.409431,Sacramento,CA,86.0
1139,A-1140,2016-06-24 13:54:57,38.427666,-122.769203,Santa Rosa,CA,87.1
1140,A-1141,2016-06-24 13:48:03,37.469074,-122.20531499999998,Menlo Park,CA,77.0
1141,A-1142,2016-06-24 13:47:25,37.320629,-121.995506,San Jose,CA,79.0
1142,A-1143,2016-06-24 13:50:55,37.76005900000001,-121.965576,San Ramon,CA,82.9
1143,A-1144,2016-06-24 13:54:40,38.623131,-121.266632,Rancho Cordova,CA,86.0
1144,A-1145,2016-06-24 14:01:49,36.978031,-121.910309,Aptos,CA,73.9
1145,A-1146,2016-06-24 14:03:36,37.645321,-122.4496,South San Francisco,CA,72.0
1146,A-1147,2016-06-24 14:06:46,37.369137,-121.84787,San Jose,CA,80.6
1147,A-1148,2016-06-24 14:08:00,38.690338,-121.382881,North Highlands,CA,84.2
1148,A-1149,2016-06-24 14:30:33,38.003117,-121.257576,Stockton,CA,89.1
1149,A-1150,2016-06-24 14:37:24,37.824085,-122.267754,Oakland,CA,75.0
1150,A-1151,2016-06-24 14:38:35,38.524895,-121.467789,Sacramento,CA,88.0
1151,A-1152,2016-06-24 14:47:02,36.97921,-121.979698,Santa Cruz,CA,72.0
1152,A-1153,2016-06-24 14:48:52,37.490078,-121.929527,Fremont,CA,78.1
1153,A-1154,2016-06-24 15:37:48,37.62714,-122.401558,San Bruno,CA,69.1
1154,A-1155,2016-06-24 15:54:10,38.631481,-121.505196,Sacramento,CA,87.8
1155,A-1156,2016-06-24 15:54:51,38.645542,-121.383156,North Highlands,CA,87.8
1156,A-1157,2016-06-24 16:32:12,38.70101500000001,-121.781372,Woodland,CA,91.4
1157,A-1158,2016-06-24 16:50:04,37.84407,-122.297653,Emeryville,CA,71.1
1158,A-1159,2016-06-24 17:04:35,37.830669,-122.293343,Emeryville,CA,71.1
1159,A-1160,2016-06-24 17:06:48,37.781002,-122.238876,Oakland,CA,71.1
1160,A-1161,2016-06-24 17:06:12,37.685928,-121.916649,Pleasanton,CA,84.9
1161,A-1162,2016-06-24 17:13:56,37.99185900000001,-122.307922,San Pablo,CA,89.1
1162,A-1163,2016-06-24 17:21:09,38.769264,-121.24955,Roseville,CA,89.6
1163,A-1164,2016-06-24 17:31:23,38.577106,-121.50781200000002,Sacramento,CA,91.9
1164,A-1165,2016-06-24 18:22:10,38.524895,-121.467789,Sacramento,CA,91.9
1165,A-1166,2016-06-24 18:23:46,38.81913,-121.186066,Loomis,CA,89.6
1166,A-1167,2016-06-24 18:46:15,37.640083,-122.090614,Hayward,CA,70.0
1167,A-1168,2016-06-24 19:12:11,37.808498,-122.366852,San Francisco,CA,70.0
1168,A-1169,2016-06-24 19:12:55,37.926357,-122.060768,Walnut Creek,CA,86.0
1169,A-1170,2016-06-24 19:15:37,38.710014,-121.306396,Citrus Heights,CA,87.8
1170,A-1171,2016-06-24 19:24:04,37.701885,-122.033974,Castro Valley,CA,70.0
1171,A-1172,2016-06-24 19:41:20,37.778088,-122.401169,San Francisco,CA,69.1
1172,A-1173,2016-06-24 19:38:36,37.605473,-122.06562,Hayward,CA,69.1
1173,A-1174,2016-06-24 19:37:26,38.643349,-121.114876,Folsom,CA,87.8
1174,A-1175,2016-06-24 20:01:01,37.575947,-122.047455,Fremont,CA,69.1
1175,A-1176,2016-06-24 19:57:20,37.701668,-121.769699,Livermore,CA,78.1
1176,A-1177,2016-06-24 20:07:11,38.710537,-121.306374,Citrus Heights,CA,84.2
1177,A-1178,2016-06-24 20:22:07,37.861172,-122.03298999999998,Alamo,CA,82.0
1178,A-1179,2016-06-24 20:21:29,37.31794,-121.980568,San Jose,CA,75.0
1179,A-1180,2016-06-24 20:23:18,37.372055,-121.850426,San Jose,CA,73.4
1180,A-1181,2016-06-24 20:22:15,38.229424,-121.433434,Walnut Grove,CA,87.1
1181,A-1182,2016-06-24 20:19:39,38.664715,-121.355934,Sacramento,CA,84.2
1182,A-1183,2016-06-24 20:51:26,38.69938300000001,-121.318047,Citrus Heights,CA,80.6
1183,A-1184,2016-06-24 21:20:33,38.022873,-121.964569,Pittsburg,CA,80.1
1184,A-1185,2016-06-24 21:28:03,37.634972,-122.086952,Hayward,CA,64.9
1185,A-1186,2016-06-24 21:42:59,37.648651,-122.096718,Hayward,CA,64.9
1186,A-1187,2016-06-24 21:43:45,38.27565,-122.047577,Fairfield,CA,71.4
1187,A-1188,2016-06-24 21:45:46,37.592789,-121.335754,Tracy,CA,77.0
1188,A-1189,2016-06-24 21:48:13,38.630039,-121.519768,Sacramento,CA,77.0
1189,A-1190,2016-06-24 21:47:17,37.941891,-121.298233,Stockton,CA,77.0
1190,A-1191,2016-06-24 21:58:47,38.55418,-121.689552,Davis,CA,91.4
1191,A-1192,2016-06-24 22:02:01,37.939522,-121.297867,Stockton,CA,77.0
1192,A-1193,2016-06-24 21:59:35,37.926777,-121.29467,Stockton,CA,77.0
1193,A-1194,2016-06-24 22:10:04,37.735943,-122.407814,San Francisco,CA,59.0
1194,A-1195,2016-06-24 22:08:04,37.850994,-122.299484,Berkeley,CA,62.1
1195,A-1196,2016-06-24 22:07:19,37.817261,-121.993408,Danville,CA,78.1
1196,A-1197,2016-06-24 22:27:29,37.825649,-122.304092,Oakland,CA,62.1
1197,A-1198,2016-06-24 22:28:49,37.321117,-121.899887,San Jose,CA,66.0
1198,A-1199,2016-06-24 22:37:16,37.685875,-121.659721,Livermore,CA,71.1
1199,A-1200,2016-06-24 22:38:16,39.209129,-121.068649,Grass Valley,CA,69.8
1200,A-1201,2016-06-24 23:38:50,38.004471,-122.038849,Concord,CA,70.0
1201,A-1202,2016-06-24 23:54:37,38.143124,-122.87748,Petaluma,CA,55.4
1202,A-1203,2016-06-24 23:55:30,38.254948,-122.480148,Sonoma,CA,55.4
1203,A-1204,2016-06-25 00:08:30,37.41048,-121.993706,Sunnyvale,CA,63.0
1204,A-1205,2016-06-25 00:29:31,38.025448,-122.25959,Rodeo,CA,68.0
1205,A-1206,2016-06-25 00:28:38,37.686707,-122.162529,San Leandro,CA,62.1
1206,A-1207,2016-06-25 00:30:25,37.683304,-122.127098,San Lorenzo,CA,62.1
1207,A-1208,2016-06-25 00:31:16,38.446342,-121.857857,Dixon,CA,59.0
1208,A-1209,2016-06-25 01:31:11,38.022526,-122.262299,Hercules,CA,66.0
1209,A-1210,2016-06-25 01:32:04,37.723503,-121.940369,San Ramon,CA,64.9
1210,A-1211,2016-06-25 01:51:52,37.701546,-121.904488,Pleasanton,CA,64.9
1211,A-1212,2016-06-25 02:04:22,37.83567,-122.484612,Sausalito,CA,57.0
1212,A-1213,2016-06-25 02:05:40,37.66637,-122.107491,Hayward,CA,60.1
1213,A-1214,2016-06-25 02:23:05,38.405514,-121.996033,Vacaville,CA,62.1
1214,A-1215,2016-06-25 02:22:32,37.256336,-121.958099,Los Gatos,CA,62.1
1215,A-1216,2016-06-25 02:23:50,38.22835900000001,-121.903572,Suisun City,CA,62.8
1216,A-1217,2016-06-25 02:31:51,37.866753,-122.303642,Berkeley,CA,60.1
1217,A-1218,2016-06-25 02:30:49,38.010578,-122.015488,Concord,CA,64.9
1218,A-1219,2016-06-25 03:24:53,37.410473,-122.199265,Portola Valley,CA,59.0
1219,A-1220,2016-06-25 04:18:20,37.781151,-122.396065,San Francisco,CA,59.0
1220,A-1221,2016-06-25 04:17:54,37.99185900000001,-122.307922,San Pablo,CA,63.0
1221,A-1222,2016-06-25 04:30:11,38.541878,-122.826042,Windsor,CA,52.0
1222,A-1223,2016-06-25 05:26:00,37.767639,-122.396194,San Francisco,CA,57.0
1223,A-1224,2016-06-25 04:58:12,38.22776,-122.095024,Fairfield,CA,55.0
1224,A-1225,2016-06-25 05:25:30,37.847965,-122.027657,Alamo,CA,63.0
1225,A-1226,2016-06-25 04:57:48,37.364319,-121.90184,San Jose,CA,62.1
1226,A-1227,2016-06-25 05:52:57,37.836437,-122.011444,Danville,CA,63.0
1227,A-1228,2016-06-25 06:17:03,37.145508,-121.98497,Los Gatos,CA,61.0
1228,A-1229,2016-06-25 07:17:37,38.652042,-122.599777,Pope Valley,CA,53.1
1229,A-1230,2016-06-25 07:17:37,38.474655,-122.731216,Santa Rosa,CA,53.1
1230,A-1231,2016-06-25 08:20:41,37.826336,-121.290291,Lathrop,CA,71.1
1231,A-1232,2016-06-25 08:21:48,37.859905,-121.218575,Manteca,CA,71.1
1232,A-1233,2016-06-25 10:18:55,37.638821,-121.402458,Tracy,CA,77.0
1233,A-1234,2016-06-25 07:17:37,37.704891,-122.471817,Daly City,CA,55.9
1234,A-1235,2016-06-25 12:46:38,37.932224,-122.401634,Richmond,CA,91.9
1235,A-1236,2016-06-25 07:17:37,37.488846,-122.212852,Redwood City,CA,62.6
1236,A-1237,2016-06-25 07:17:37,37.703403,-121.736855,Livermore,CA,61.0
1237,A-1238,2016-06-25 07:17:37,37.808498,-122.366852,San Francisco,CA,60.1
1238,A-1239,2016-06-25 13:10:33,37.95253,-121.275063,Stockton,CA,93.9
1239,A-1240,2016-06-25 07:17:37,38.459988,-122.726372,Santa Rosa,CA,53.1
1240,A-1241,2016-06-25 07:17:37,38.109577,-122.229515,Vallejo,CA,55.9
1241,A-1242,2016-06-25 13:30:32,37.700951,-121.80175,Livermore,CA,95.0
1242,A-1243,2016-06-25 07:17:37,38.233566,-122.604797,Petaluma,CA,55.4
1243,A-1244,2016-06-25 13:30:32,37.976215,-122.31852,San Pablo,CA,95.0
1244,A-1245,2016-06-25 13:30:32,37.352043,-122.060455,Sunnyvale,CA,84.0
1245,A-1246,2016-06-25 14:24:03,37.969414,-121.328117,Stockton,CA,96.1
1246,A-1247,2016-06-25 13:30:32,37.190617,-121.993233,Los Gatos,CA,89.1
1247,A-1248,2016-06-25 14:34:55,38.297798,-120.704681,Mokelumne Hill,CA,93.2
1248,A-1249,2016-06-25 13:30:32,37.704891,-122.471817,Daly City,CA,75.9
1249,A-1250,2016-06-25 13:30:32,37.778683,-122.400322,San Francisco,CA,78.1
1250,A-1251,2016-06-25 13:30:32,37.966309,-122.322304,San Pablo,CA,95.0
1251,A-1252,2016-06-25 13:30:32,37.361137,-122.120232,Los Altos,CA,84.0
1252,A-1253,2016-06-25 14:53:27,38.524895,-121.467789,Sacramento,CA,97.0
1253,A-1254,2016-06-25 14:54:43,38.653118,-121.234924,Fair Oaks,CA,93.2
1254,A-1255,2016-06-25 15:28:37,38.589931,-121.803085,Davis,CA,95.0
1255,A-1256,2016-06-25 15:46:19,37.683975,-122.128075,San Lorenzo,CA,79.0
1256,A-1257,2016-06-25 15:45:26,37.709648,-122.124367,San Leandro,CA,79.0
1257,A-1258,2016-06-25 15:44:00,37.31403,-121.827065,San Jose,CA,93.2
1258,A-1259,2016-06-25 15:46:41,38.663795,-121.296249,Citrus Heights,CA,96.8
1259,A-1260,2016-06-25 15:55:00,38.348961,-122.961342,Occidental,CA,93.9
1260,A-1261,2016-06-25 15:56:53,37.732281,-122.432076,San Francisco,CA,70.0
1261,A-1262,2016-06-25 15:56:15,38.210506,-122.147026,Fairfield,CA,84.9
1262,A-1263,2016-06-25 15:53:49,37.560387,-121.909203,Sunol,CA,95.0
1263,A-1264,2016-06-25 15:58:31,37.588539,-121.870872,Sunol,CA,95.0
1264,A-1265,2016-06-25 15:54:07,38.873161,-121.131432,Newcastle,CA,91.4
1265,A-1266,2016-06-25 16:24:23,37.823917,-122.317451,Oakland,CA,73.9
1266,A-1267,2016-06-25 16:23:50,37.42432,-121.919006,Milpitas,CA,86.0
1267,A-1268,2016-06-25 16:21:42,37.71868900000001,-121.6623,Livermore,CA,95.0
1268,A-1269,2016-06-25 16:34:08,38.013992,-121.876282,Pittsburg,CA,96.1
1269,A-1270,2016-06-25 17:04:57,38.66806,-121.311066,Carmichael,CA,98.6
1270,A-1271,2016-06-25 17:17:49,38.643349,-121.114876,Folsom,CA,100.4
1271,A-1272,2016-06-25 17:50:17,38.638107,-121.203072,Folsom,CA,98.6
1272,A-1273,2016-06-25 17:37:20,37.954895,-122.326035,San Pablo,CA,93.0
1273,A-1274,2016-06-25 18:40:57,38.641907,-121.156425,Folsom,CA,98.6
1274,A-1275,2016-06-25 19:14:58,37.60067700000001,-122.062202,Union City,CA,72.0
1275,A-1276,2016-06-25 19:22:18,38.543068,-121.731735,Davis,CA,91.4
1276,A-1277,2016-06-25 19:33:56,37.665749,-122.404778,South San Francisco,CA,61.0
1277,A-1278,2016-06-25 19:59:16,37.628098,-122.402145,San Bruno,CA,61.0
1278,A-1279,2016-06-25 20:18:11,38.518242,-122.995911,Guerneville,CA,73.0
1279,A-1280,2016-06-25 20:17:16,37.632156,-122.437218,San Bruno,CA,61.0
1280,A-1281,2016-06-25 20:19:44,37.643707,-122.093231,Hayward,CA,68.0
1281,A-1282,2016-06-25 20:27:18,38.578304,-122.605103,Calistoga,CA,66.0
1282,A-1283,2016-06-25 20:25:20,37.409039,-122.194809,Portola Valley,CA,66.2
1283,A-1284,2016-06-25 20:22:04,37.687485,-122.133484,San Leandro,CA,68.0
1284,A-1285,2016-06-25 20:27:35,38.703709,-121.345932,Sacramento,CA,87.8
1285,A-1286,2016-06-25 21:16:30,38.32571400000001,-121.242111,Galt,CA,82.0
1286,A-1287,2016-06-25 21:25:28,38.510437,-121.45063799999998,Sacramento,CA,77.0
1287,A-1288,2016-06-26 00:21:18,37.828934,-122.29377,Oakland,CA,57.9
1288,A-1289,2016-06-26 00:21:56,37.726952,-121.724197,Livermore,CA,64.9
1289,A-1290,2016-06-26 01:31:08,38.207676,-122.156708,American Canyon,CA,57.0
1290,A-1291,2016-06-26 01:07:08,37.700802,-121.92276,Pleasanton,CA,64.9
1291,A-1292,2016-06-26 01:31:45,37.702499,-122.01693,Castro Valley,CA,61.0
1292,A-1293,2016-06-26 02:35:21,38.136662,-122.258545,Vallejo,CA,55.9
1293,A-1294,2016-06-26 02:54:56,38.042713,-122.241486,Crockett,CA,62.1
1294,A-1295,2016-06-26 02:34:42,37.319691,-121.828201,San Jose,CA,62.6
1295,A-1296,2016-06-26 03:35:12,38.366673,-122.712364,Santa Rosa,CA,52.0
1296,A-1297,2016-06-26 03:48:23,37.78171500000001,-122.39724,San Francisco,CA,59.0
1297,A-1298,2016-06-26 03:42:30,37.940056,-122.060059,Pleasant Hill,CA,62.1
1298,A-1299,2016-06-26 03:34:40,37.364006,-121.84346,San Jose,CA,62.6
1299,A-1300,2016-06-26 04:30:12,38.367859,-122.532402,Glen Ellen,CA,50.0
1300,A-1301,2016-06-26 04:19:48,38.449142,-122.151894,Napa,CA,57.9
1301,A-1302,2016-06-26 05:21:22,38.456425,-122.725899,Santa Rosa,CA,50.0
1302,A-1303,2016-06-26 05:08:13,38.34597,-122.666893,Rohnert Park,CA,50.0
1303,A-1304,2016-06-26 05:08:42,37.711575,-122.12738799999998,San Leandro,CA,59.0
1304,A-1305,2016-06-26 05:20:46,37.452118,-122.126907,Palo Alto,CA,59.0
1305,A-1306,2016-06-26 05:47:21,37.60012800000001,-122.37686200000002,Burlingame,CA,55.0
1306,A-1307,2016-06-26 06:19:30,37.719162,-122.448273,San Francisco,CA,55.0
1307,A-1308,2016-06-26 07:23:06,38.115944,-121.398148,Lodi,CA,64.9
1308,A-1309,2016-06-26 07:25:22,37.768921,-121.38633,Tracy,CA,64.9
1309,A-1310,2016-06-26 07:22:27,37.931023,-121.296196,Stockton,CA,64.9
1310,A-1311,2016-06-26 07:24:07,38.314034,-120.721054,Jackson,CA,73.4
1311,A-1312,2016-06-26 08:16:07,37.777027,-121.975304,San Ramon,CA,64.9
1312,A-1313,2016-06-26 08:16:07,37.700802,-121.92276,Pleasanton,CA,64.9
1313,A-1314,2016-06-26 08:16:07,38.56179,-122.823181,Windsor,CA,57.9
1314,A-1315,2016-06-26 08:16:07,38.05258900000001,-122.227448,Crockett,CA,66.0
1315,A-1316,2016-06-26 08:16:07,37.495583,-122.368835,Redwood City,CA,62.6
1316,A-1317,2016-06-26 10:07:54,37.746033,-121.132164,Ripon,CA,82.9
1317,A-1318,2016-06-26 08:16:07,38.252132,-122.489708,Sonoma,CA,57.2
1318,A-1319,2016-06-26 11:44:49,38.229424,-121.433434,Walnut Grove,CA,90.0
1319,A-1320,2016-06-26 11:45:18,37.953571,-121.309471,Stockton,CA,89.1
1320,A-1321,2016-06-26 08:16:07,37.631477,-122.084183,Hayward,CA,62.1
1321,A-1322,2016-06-26 08:16:07,38.210583,-122.6007,Petaluma,CA,57.2
1322,A-1323,2016-06-26 08:16:07,37.808498,-122.366852,San Francisco,CA,63.0
1323,A-1324,2016-06-26 08:16:07,37.893772,-122.120995,Lafayette,CA,66.0
1324,A-1325,2016-06-26 08:16:07,38.496548,-122.770035,Fulton,CA,57.9
1325,A-1326,2016-06-26 08:16:07,37.317062,-121.974922,San Jose,CA,64.9
1326,A-1327,2016-06-26 08:16:07,38.416264,-121.897232,Dixon,CA,71.6
1327,A-1328,2016-06-26 13:08:47,37.856663,-120.998642,Escalon,CA,96.1
1328,A-1329,2016-06-26 13:48:18,37.731606,-122.188606,Oakland,CA,75.9
1329,A-1330,2016-06-26 13:48:18,37.710648,-122.166687,San Leandro,CA,75.9
1330,A-1331,2016-06-26 13:48:18,37.740906,-122.196472,Oakland,CA,75.9
1331,A-1332,2016-06-26 14:44:21,37.75404,-121.485123,Tracy,CA,98.1
1332,A-1333,2016-06-26 13:48:18,37.825844,-121.930214,Danville,CA,97.0
1333,A-1334,2016-06-26 15:07:14,37.330112,-121.867676,San Jose,CA,91.4
1334,A-1335,2016-06-26 15:19:44,37.932056,-122.40361,Richmond,CA,98.1
1335,A-1336,2016-06-26 15:18:15,37.562325,-122.278381,San Mateo,CA,80.6
1336,A-1337,2016-06-26 15:17:23,38.019871,-121.936928,Pittsburg,CA,98.1
1337,A-1338,2016-06-26 15:26:23,37.317024,-121.931206,San Jose,CA,86.0
1338,A-1339,2016-06-26 15:34:50,37.825397,-122.304802,Oakland,CA,73.9
1339,A-1340,2016-06-26 15:50:36,38.401222,-122.741432,Santa Rosa,CA,93.9
1340,A-1341,2016-06-26 15:50:02,37.8745,-122.306038,Berkeley,CA,73.9
1341,A-1342,2016-06-26 15:42:27,37.634968,-122.103279,Hayward,CA,78.1
1342,A-1343,2016-06-26 15:43:15,37.695385,-122.073692,Castro Valley,CA,78.1
1343,A-1344,2016-06-26 15:41:50,37.700932,-121.922119,Pleasanton,CA,99.0
1344,A-1345,2016-06-26 16:05:13,37.238255,-121.969025,Los Gatos,CA,86.0
1345,A-1346,2016-06-26 16:33:31,37.686691,-122.119034,San Lorenzo,CA,73.9
1346,A-1347,2016-06-26 16:37:44,38.255756,-122.064438,Fairfield,CA,96.6
1347,A-1348,2016-06-26 16:54:05,37.8997,-122.316704,Richmond,CA,98.1
1348,A-1349,2016-06-26 19:07:15,38.376972,-122.802299,Sebastopol,CA,82.9
1349,A-1350,2016-06-26 19:29:41,37.947186,-121.960999,Concord,CA,90.0
1350,A-1351,2016-06-26 20:22:58,37.22156500000001,-121.981911,Los Gatos,CA,75.0
1351,A-1352,2016-06-26 20:49:58,37.529819,-122.002083,Fremont,CA,64.4
1352,A-1353,2016-06-26 21:12:27,37.716251,-121.706451,Livermore,CA,79.0
1353,A-1354,2016-06-26 21:24:28,37.944809,-122.48558,San Quentin,CA,64.4
1354,A-1355,2016-06-26 21:22:34,37.568287,-121.896156,Sunol,CA,79.0
1355,A-1356,2016-06-26 22:28:52,37.690357,-122.123779,San Lorenzo,CA,62.1
1356,A-1357,2016-06-27 00:29:09,37.2495,-121.959633,Los Gatos,CA,63.0
1357,A-1358,2016-06-27 00:30:38,38.026455,-121.94194,Pittsburg,CA,66.9
1358,A-1359,2016-06-27 01:26:47,37.589874,-122.36113,Burlingame,CA,53.1
1359,A-1360,2016-06-27 01:26:13,37.997124,-122.286018,Pinole,CA,64.9
1360,A-1361,2016-06-27 01:55:01,37.66964,-122.466217,Daly City,CA,53.1
1361,A-1362,2016-06-27 01:31:27,37.890163,-122.308296,Berkeley,CA,57.0
1362,A-1363,2016-06-27 02:26:01,37.956047,-122.329842,San Pablo,CA,64.9
1363,A-1364,2016-06-27 02:58:48,37.643707,-122.093231,Hayward,CA,57.9
1364,A-1365,2016-06-27 03:28:14,37.708817,-122.395195,San Francisco,CA,53.1
1365,A-1366,2016-06-27 03:13:46,37.535507,-122.075211,Fremont,CA,57.9
1366,A-1367,2016-06-27 03:13:04,37.29414000000001,-122.025833,San Jose,CA,62.1
1367,A-1368,2016-06-27 03:17:41,37.381866,-121.963829,Santa Clara,CA,62.1
1368,A-1369,2016-06-27 03:47:09,38.476055,-122.952339,Forestville,CA,51.1
1369,A-1370,2016-06-27 03:46:30,37.365253,-122.167381,Los Altos,CA,59.0
1370,A-1371,2016-06-27 03:48:18,37.701363,-121.849533,Pleasanton,CA,66.0
1371,A-1372,2016-06-27 03:58:28,37.999325,-121.821442,Antioch,CA,63.0
1372,A-1373,2016-06-27 04:22:25,38.090702,-122.227066,Vallejo,CA,55.0
1373,A-1374,2016-06-27 06:14:10,38.455452,-122.737915,Santa Rosa,CA,48.9
1374,A-1375,2016-06-27 06:14:31,37.741051,-121.581268,Tracy,CA,62.1
1375,A-1376,2016-06-27 06:29:35,37.002934,-121.556618,Gilroy,CA,60.8
1376,A-1377,2016-06-27 06:29:04,38.63718400000001,-121.38298,Sacramento,CA,69.8
1377,A-1378,2016-06-27 06:41:00,37.302452,-121.816223,San Jose,CA,60.8
1378,A-1379,2016-06-27 06:40:14,38.447723,-121.430908,Sacramento,CA,66.0
1379,A-1380,2016-06-27 07:09:27,38.150757,-122.449348,Sonoma,CA,53.6
1380,A-1381,2016-06-27 07:44:30,36.963444,-121.970573,Santa Cruz,CA,57.9
1381,A-1382,2016-06-27 08:01:01,38.369675,-121.957893,Vacaville,CA,80.1
1382,A-1383,2016-06-27 08:31:45,38.290955,-121.33445,Galt,CA,77.0
1383,A-1384,2016-06-27 08:19:11,38.790928,-121.219917,Rocklin,CA,78.8
1384,A-1385,2016-06-27 08:36:47,37.506924,-122.338997,Redwood City,CA,62.6
1385,A-1386,2016-06-27 08:52:17,37.996441,-122.116997,Martinez,CA,73.9
1386,A-1387,2016-06-27 08:40:04,37.636292,-122.10009,Hayward,CA,64.9
1387,A-1388,2016-06-27 08:49:24,37.349777,-121.861732,San Jose,CA,69.8
1388,A-1389,2016-06-27 08:50:25,38.631481,-121.505196,Sacramento,CA,80.6
1389,A-1390,2016-06-27 09:18:30,37.721279,-122.448204,San Francisco,CA,60.1
1390,A-1391,2016-06-27 09:17:06,36.831322,-121.435173,Hollister,CA,71.6
1391,A-1392,2016-06-27 09:36:03,38.657684,-121.382851,North Highlands,CA,86.0
1392,A-1393,2016-06-27 09:48:41,37.808498,-122.366852,San Francisco,CA,64.9
1393,A-1394,2016-06-27 10:05:29,37.484623,-122.209747,Redwood City,CA,64.4
1394,A-1395,2016-06-27 10:07:13,37.522575,-121.987625,Newark,CA,69.8
1395,A-1396,2016-06-27 10:08:12,36.942135,-121.446457,Hollister,CA,77.0
1396,A-1397,2016-06-27 10:08:34,37.948418,-121.300972,Stockton,CA,84.0
1397,A-1398,2016-06-27 10:18:26,38.744297,-121.200775,Granite Bay,CA,87.8
1398,A-1399,2016-06-27 10:17:51,38.706448,-120.830803,Placerville,CA,87.8
1399,A-1400,2016-06-27 10:27:02,37.688042,-122.133995,San Leandro,CA,72.0
1400,A-1401,2016-06-27 10:30:11,37.255756,-121.875954,San Jose,CA,78.8
1401,A-1402,2016-06-27 10:26:01,37.742188,-121.525635,Tracy,CA,90.0
1402,A-1403,2016-06-27 10:36:27,37.698132,-122.12439,San Lorenzo,CA,72.0
1403,A-1404,2016-06-27 10:34:57,38.265163,-122.007256,Fairfield,CA,89.2
1404,A-1405,2016-06-27 10:33:57,38.572765,-121.467667,Sacramento,CA,88.0
1405,A-1406,2016-06-27 10:37:02,38.679146,-121.340164,Sacramento,CA,89.6
1406,A-1407,2016-06-27 10:49:51,37.69817000000001,-121.93512,Pleasanton,CA,86.0
1407,A-1408,2016-06-27 10:43:58,37.023361,-121.653679,Gilroy,CA,82.4
1408,A-1409,2016-06-27 11:00:19,37.617031,-122.154434,Hayward,CA,72.0
1409,A-1410,2016-06-27 11:09:34,38.02545900000001,-122.112236,Martinez,CA,82.9
1410,A-1411,2016-06-27 11:02:47,38.650574,-121.371658,Sacramento,CA,91.4
1411,A-1412,2016-06-27 11:04:36,38.704079,-121.312958,Citrus Heights,CA,91.4
1412,A-1413,2016-06-27 11:24:14,37.777027,-121.975304,San Ramon,CA,91.9
1413,A-1414,2016-06-27 11:43:54,38.123062,-122.229836,Vallejo,CA,75.9
1414,A-1415,2016-06-27 11:48:44,37.701103,-122.02116399999998,Castro Valley,CA,75.0
1415,A-1416,2016-06-27 11:49:43,37.701363,-121.849533,Pleasanton,CA,91.9
1416,A-1417,2016-06-27 11:50:41,37.4664,-121.905403,Fremont,CA,73.9
1417,A-1418,2016-06-27 11:55:26,38.67136,-121.591324,Sacramento,CA,93.9
1418,A-1419,2016-06-27 11:52:04,38.562206,-121.487221,Sacramento,CA,95.0
1419,A-1420,2016-06-27 12:09:35,37.851349,-122.028984,Alamo,CA,89.1
1420,A-1421,2016-06-27 12:02:05,37.33442700000001,-121.936485,San Jose,CA,81.0
1421,A-1422,2016-06-27 12:05:46,37.726952,-121.724197,Livermore,CA,91.9
1422,A-1423,2016-06-27 12:06:56,38.540779,-121.510918,Sacramento,CA,95.0
1423,A-1424,2016-06-27 12:13:29,38.560009,-121.348335,Sacramento,CA,95.0
1424,A-1425,2016-06-27 12:30:26,37.6749,-122.389343,Brisbane,CA,68.0
